timestep_sec,hour_of_day,minute_of_hour,is_peak_hour,is_business_hour,time_period,station_id,station_edge,station_power_capacity_kW,station_charging_slots,station_power_demand_kW,station_vehicles_charging,station_charging_utilization_percent,station_waiting_utilization_percent,station_vehicles_waiting,station_queue_length,station_charging_slots_available,station_waiting_slots_available,system_total_power_demand_kW,system_total_vehicles_charging,system_total_vehicles_waiting,system_charging_utilization_percent,system_total_active_vehicles,load_per_vehicle_kW,congestion_ratio,demand_to_capacity_ratio,station_power_demand_kW_lag1,station_power_demand_kW_lag5,station_vehicles_charging_lag1,station_vehicles_charging_lag5,system_total_power_demand_kW_lag1,system_total_power_demand_kW_lag5,station_power_demand_kW_rolling_avg_5min,station_power_demand_kW_rolling_avg_10min,station_vehicles_charging_rolling_avg_5min,station_vehicles_charging_rolling_avg_10min
534.0,0,8,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,30,100.0,113,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
535.0,0,8,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,30,100.0,112,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
536.0,0,8,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,30,100.0,112,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
537.0,0,8,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,30,100.0,112,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
538.0,0,8,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,30,100.0,112,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
539.0,0,8,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,30,100.0,112,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
540.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,31,100.0,112,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
541.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,31,100.0,115,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
542.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,31,100.0,115,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
543.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,32,100.0,117,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
544.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,32,100.0,117,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
545.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,32,100.0,117,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
546.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,32,100.0,117,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
547.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,32,100.0,118,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
548.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,34,100.0,117,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
549.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,35,100.0,116,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
550.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,39,100.0,116,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
551.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,133.33,4,4,0,-1,980.0,44,39,100.0,116,20.0,1.14,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
552.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,116,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
553.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,116,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
554.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,116,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
555.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,115,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
556.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,115,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
557.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
558.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
559.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
560.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,40,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
561.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,41,100.0,115,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
562.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,41,100.0,115,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
563.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,41,100.0,115,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
564.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,41,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
565.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
566.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,116,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
567.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,116,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
568.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,116,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
569.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
570.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
571.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
572.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
573.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,112,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
574.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,112,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
575.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,111,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
576.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,110,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
577.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
578.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
579.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
580.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
581.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,42,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
582.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,43,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
583.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,43,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
584.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,43,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
585.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,43,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
586.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,43,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
587.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,114,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
588.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
589.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
590.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
591.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
592.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
593.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
594.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
595.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
596.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
597.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,113,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
598.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,44,100.0,111,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
599.0,0,9,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,45,100.0,111,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
600.0,0,10,0,0,night,pa_3_rev,-E1,20.0,4,80.0,4,100.0,166.67,5,5,0,-2,980.0,44,45,100.0,110,20.0,1.29,1.0,80.0,80.0,4.0,4.0,980.0,980.0,80.0,80.0,4.0,4.0
1.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0,0,0,0,night,pa_6,E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
